route,app,auth,component,component_file,hooks,tables,rls,tables_via_shared,rpcs,edge_fns,edge_fn_deployed,tenant_scoped,files_walked,unresolved_from,verdict,note
/settings/tenant-switch-audit,crm7,authenticated,SettingsTenantSwitchAudit,crm7/src/pages/settings/tenant-switch-audit.tsx,useAuth usePlatformRole useTenantId,audit_logs developer_impersonation_sessions profiles super_admin_action_audit tenant_switch_audit tenants,audit_logs=RLS_ON_OWNER_SCOPED developer_impersonation_sessions=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenant_switch_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id log_tenant_switch,,,yes,72,3,OK,
/settings/tester-licenses,crm7,authenticated,SettingsTesterLicenses,crm7/src/pages/settings/tester-licenses.tsx,useAuth usePlatformRole,developer_impersonation_sessions profiles super_admin_action_audit tenants tester_licenses,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED tester_licenses=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,convert_tester_to_paid grant_tester_license log_tenant_switch revoke_tester_license,,,yes,62,3,OK,
/settings/timesheet-groups,crm7,authenticated,SettingsTimesheetGroups,crm7/src/pages/settings/timesheet-groups.tsx,useFormField useMutation usePlatformRole useQuery useQueryClient useSensor useSensors useSortable useTenantId,allowance_groups developer_impersonation_sessions pay_item_groups penalty_groups profiles super_admin_action_audit tenants timesheet_groups,allowance_groups=RLS_ON_TENANT_SCOPED developer_impersonation_sessions=RLS_ON_TENANT_SCOPED pay_item_groups=RLS_ON_TENANT_SCOPED penalty_groups=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED timesheet_groups=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id log_tenant_switch reorder_allowance_groups reorder_pay_item_groups reorder_penalty_groups reorder_timesheet_groups,,,yes,65,4,OK,
/settings/users,crm7,authenticated,SettingsUsers,crm7/src/pages/settings/user-management.tsx,useFormField useMutation useQueryClient,profiles user_tenants,profiles=RLS_ON_OWNER_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences,acting_scope_tenant_id set_current_tenant,tenant-management,tenant-management=true,yes,58,3,OK,
/skills,crm7,authenticated,SkillsMatrix,crm7/src/pages/skills/index.tsx,useDocumentTitle usePermissions useSkillRecordStore,people tenants,people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,,tenant-management=true,yes,85,11,OK,
/tasks,crm7,authenticated,Tasks,crm7/src/pages/tasks/index.tsx,useDocumentTitle usePermissions useTaskStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts people tenants,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,tasks-sync,tasks-sync=true tenant-management=true,yes,182,12,OK,
/tasks/:id,crm7,authenticated,TaskDetail,crm7/src/pages/tasks/[id]/index.tsx,useTaskStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,167,12,OK,
/tasks/:id/edit,crm7,authenticated,TaskEdit,crm7/src/pages/tasks/[id]/edit.tsx,useTaskStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,175,12,OK,
/tasks/create,crm7,authenticated,TaskCreate,crm7/src/pages/tasks/create.tsx,useTaskStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,175,12,OK,
/timesheets,crm7,authenticated,Timesheets,crm7/src/pages/timesheets/[id]/edit.tsx,useDateFormatPreference useFormField useQuery,timesheets user_preferences,timesheets=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_tenants,,,,yes,58,5,OK,
/timesheets/:id,crm7,authenticated,TimesheetDetail,crm7/src/pages/contracts/index.tsx,useDocumentTitle usePermissions usePlatformRole useTenantId,developer_impersonation_sessions host_agreements profiles super_admin_action_audit tenants training_contracts,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED host_agreements=RLS_ON_MIXED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_contracts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_plans training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id log_tenant_switch,,tenant-management=true,yes,62,3,OK,
/timesheets/:id/edit,crm7,authenticated,TimesheetEdit,crm7/src/pages/timesheets/[id]/index.tsx,useAuth usePermissions usePlatformRole usePortalContext useQuery useSearch useTabParam,app_notifications audit_logs developer_impersonation_sessions org_members people profiles super_admin_action_audit tenants timesheet_events timesheets user_tenants wage_calculation_snapshots,app_notifications=RLS_ON_OWNER_SCOPED audit_logs=RLS_ON_OWNER_SCOPED developer_impersonation_sessions=RLS_ON_TENANT_SCOPED org_members=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED timesheet_events=RLS_ON_TENANT_SCOPED timesheets=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED wage_calculation_snapshots=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities placements qualifications report_catalog_joins sites state_training_authorities tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences,acting_scope_tenant_id log_tenant_switch,,tenant-management=true,yes,86,3,OK,
/timesheets/create,crm7,authenticated,TimesheetCreate,crm7/src/pages/timesheets/create.tsx,useDateFormatPreference useSearch useTimesheetStore,user_preferences,user_preferences=RLS_ON_OWNER_SCOPED,aass_providers app_notifications apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities org_members people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants timesheet_events timesheets training_contracts training_plans training_providers units_of_competency user_tenants,,,,n/a,80,16,OK,
/training,crm7,authenticated,Training,crm7/src/pages/training/index.tsx,useDocumentTitle usePermissions useTrainingPlanStore,people tenants,people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,,tenant-management=true,yes,84,11,OK,
/training-providers,crm7,authenticated,TrainingProviders,crm7/src/pages/training-providers/index.tsx,useQuery useQueryClient,training_providers,training_providers=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans units_of_competency user_preferences user_tenants,sync_training_provider_from_tga,,,yes,70,3,OK,
/training-providers/:id,crm7,authenticated,TrainingProviderDetail,crm7/src/pages/training-providers/[id].tsx,useDocumentCategoryPolicies useDownloadDocument useEntityDocuments useMutation usePlatformRole useQuery useQueryClient useSearch useTabParam useTenantId useUploadDocument useVerificationHistory useVerifyDocument,developer_impersonation_sessions document_access_log document_categories document_metadata document_verification_events people profiles qualifications super_admin_action_audit tenants training_contracts training_provider_organisations training_provider_qualifications training_providers,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED document_access_log=RLS_ON_TENANT_SCOPED document_categories=RLS_ON_TENANT_SCOPED document_metadata=RLS_ON_TENANT_SCOPED document_verification_events=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED qualifications=RLS_ON_TENANT_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_contracts=RLS_ON_TENANT_SCOPED training_provider_organisations=RLS_ON_TENANT_SCOPED training_provider_qualifications=RLS_ON_PERMISSIVE training_providers=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities placements report_catalog_joins sites state_training_authorities tenant_entity_records training_plans units_of_competency user_preferences user_tenants,acting_scope_tenant_id get_documents_eligible_for_destruction link_training_provider_to_organisation log_tenant_switch,document-encryption tga-search,document-encryption=true tga-search=true,yes,91,6,OK,
/training-providers/new,crm7,authenticated,TrainingProviderCreate,crm7/src/pages/training-providers/new.tsx,useDocumentTitle usePermissions usePlatformRole useTenantId,developer_impersonation_sessions profiles super_admin_action_audit tenants training_providers,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_providers=RLS_ON_TENANT_SCOPED,audit_logs user_tenants,acting_scope_tenant_id log_tenant_switch,,tenant-management=true,yes,27,0,OK,
/training/plans,crm7,authenticated,TrainingPlanList,crm7/src/pages/training/plans/index.tsx,useReactTable useTablePreferences useTrainingPlanStore,people tenants training_plans user_preferences,people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED training_plans=RLS_ON_MIXED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_providers units_of_competency user_tenants,,,,yes,79,12,OK,
/training/plans/:id,crm7,authenticated,TrainingPlanDetail,crm7/src/pages/training/plans/[id]/index.tsx,useAssignedUnitCodes useMutation useQualificationUnits useQuery useQueryClient useRoute useSearch useTabParam useTrainingPlanActivity useTrainingPlanDetail useTrainingPlanUnits,audit_logs people qualification_units tenants training_plan_units training_plans,audit_logs=RLS_ON_OWNER_SCOPED people=RLS_ON_TENANT_SCOPED qualification_units=RLS_ON_PERMISSIVE tenants=RLS_ON_TENANT_SCOPED training_plan_units=RLS_ON_TENANT_SCOPED training_plans=RLS_ON_MIXED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_providers units_of_competency user_preferences user_tenants,acting_scope_tenant_id,,,yes,75,3,OK,
/training/plans/:id/edit,crm7,authenticated,TrainingPlanEdit,crm7/src/pages/training/plans/[id]/edit.tsx,useDateFormatPreference useFormField useMutation useQuery useRoute useSchemaReflection,aass_providers qualifications training_plan_units training_plans training_providers user_preferences,aass_providers=RLS_ON_TENANT_SCOPED qualifications=RLS_ON_TENANT_SCOPED training_plan_units=RLS_ON_TENANT_SCOPED training_plans=RLS_ON_MIXED training_providers=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_provider_qualifications units_of_competency user_tenants,import_qualification_from_catalog,,tga-search=true,yes,114,13,OK,
/training/plans/create,crm7,authenticated,TrainingPlanCreate,crm7/src/pages/training/plans/create.tsx,useDateFormatPreference useTrainingPlanStore,aass_providers qualifications training_providers user_preferences,aass_providers=RLS_ON_TENANT_SCOPED qualifications=RLS_ON_TENANT_SCOPED training_providers=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_provider_qualifications units_of_competency user_tenants,import_qualification_from_catalog,,tga-search=true,yes,107,13,OK,
/training/schedules/:id,crm7,authenticated,TrainingScheduleDetail,crm7/src/pages/training/schedules/[id].tsx,useTrainingPlanStore,,,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,,,n/a,62,11,OK,
/vet,crm7,authenticated,VET,crm7/src/pages/vet/assessments/index.tsx,useAssessmentStore useDocumentTitle useMutation usePermissions,batch_charge_rate_quotes charge_rate_quotes compliance_alerts error_log people vet_assessments,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED error_log=RLS_ON_OWNER_SCOPED people=RLS_ON_TENANT_SCOPED vet_assessments=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,tenant-management=true,yes,180,12,OK,
/vet/assessments,crm7,authenticated,VETAssessments,crm7/src/pages/vet/assessments/create.tsx,useAssessmentStore useQuery,batch_charge_rate_quotes charge_rate_quotes compliance_alerts people vet_assessments,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED vet_assessments=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,185,12,OK,
/vet/assessments/:id,crm7,authenticated,VETAssessmentDetail,crm7/src/pages/vet/assessments/[id]/edit.tsx,useAssessmentStore useQuery,batch_charge_rate_quotes charge_rate_quotes compliance_alerts people vet_assessments,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED vet_assessments=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,189,12,OK,
/vet/assessments/:id/edit,crm7,authenticated,VETAssessmentEdit,crm7/src/pages/vet/qualifications/index.tsx,useDocumentTitle useMutation usePermissions useQueryClient useReactTable useTablePreferences,qualifications user_preferences,qualifications=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,audit_logs developer_impersonation_sessions profiles super_admin_action_audit tenants user_tenants,,,tenant-management=true,yes,57,1,OK,
/vet/assessments/create,crm7,authenticated,VETAssessmentCreate,crm7/src/pages/vet/assessments/[id]/index.tsx,useAssessmentStore useQuery,batch_charge_rate_quotes charge_rate_quotes compliance_alerts people vet_assessments,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED vet_assessments=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,175,12,OK,
/vet/qualifications,crm7,authenticated,VETQualifications,crm7/src/pages/vet/qualifications/create.tsx,useFormField useQualificationStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,169,12,OK,
/vet/qualifications/:id,crm7,authenticated,VETQualificationDetail,crm7/src/pages/vet/qualifications/[id]/edit.tsx,useDateFormatPreference useFormField useMutation usePlatformRole useQueryClient useTenantId,developer_impersonation_sessions profiles qualifications super_admin_action_audit tenants user_preferences,developer_impersonation_sessions=RLS_ON_TENANT_SCOPED profiles=RLS_ON_OWNER_SCOPED qualifications=RLS_ON_TENANT_SCOPED super_admin_action_audit=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements report_catalog_joins sites state_training_authorities tenant_entity_records training_contracts training_plans training_providers units_of_competency user_tenants,acting_scope_tenant_id log_tenant_switch,tga-search,tga-search=true,yes,65,3,OK,
/vet/qualifications/:id/edit,crm7,authenticated,VETQualificationEdit,crm7/src/pages/vet/qualifications/[id]/structure.tsx,useMutation,error_log qualification_units qualifications units_of_competency,error_log=RLS_ON_OWNER_SCOPED qualification_units=RLS_ON_PERMISSIVE qualifications=RLS_ON_TENANT_SCOPED units_of_competency=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers user_preferences user_tenants,,,,yes,55,3,OK,
/vet/qualifications/:id/structure,crm7,authenticated,VETQualificationStructure,crm7/src/pages/vet/training-packages/create.tsx,useDateFormatPreference useFormField useMutation useTrainingPackageStore,error_log user_preferences,error_log=RLS_ON_OWNER_SCOPED user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_tenants,,,,n/a,71,11,OK,
/vet/qualifications/create,crm7,authenticated,VETQualificationCreate,crm7/src/pages/vet/qualifications/import.tsx,useAuth useMutation usePortalContext useTenantId,error_log tenants user_tenants,error_log=RLS_ON_OWNER_SCOPED tenants=RLS_ON_TENANT_SCOPED user_tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences,,tenant-management tga-search,tenant-management=true tga-search=true,yes,61,3,OK,
/vet/qualifications/import,crm7,authenticated,VETQualificationImport,crm7/src/pages/vet/qualifications/[id]/index.tsx,useMutation useQueryClient useSearch,audit_logs qualifications,audit_logs=RLS_ON_OWNER_SCOPED qualifications=RLS_ON_TENANT_SCOPED,,,,,yes,41,0,OK,
/vet/training-packages,crm7,authenticated,VETTrainingPackages,crm7/src/pages/vet/training-packages/[id]/index.tsx,,training_packages,training_packages=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,,,yes,47,3,OK,
/vet/training-packages/:id,crm7,authenticated,VETTrainingPackageDetail,crm7/src/pages/vet/units/index.tsx,useDocumentTitle usePermissions useTrainingPackageStore useUnitStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts people tenants,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED people=RLS_ON_TENANT_SCOPED tenants=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,tga-units-sync,tga-units-sync=true tenant-management=true,yes,176,12,OK,
/vet/training-packages/:id/edit,crm7,authenticated,VETTrainingPackageEdit,crm7/src/pages/field-officers/case-notes/[id]/edit.tsx,useDateFormatPreference,user_preferences,user_preferences=RLS_ON_OWNER_SCOPED,aass_providers apprentice_competencies award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_tenants,,,,n/a,51,3,OK,
/vet/training-packages/create,crm7,authenticated,VETTrainingPackageCreate,crm7/src/pages/vet/training-packages/index.tsx,useDocumentTitle useMutation usePermissions useTrainingPackageStore,error_log training_packages,error_log=RLS_ON_OWNER_SCOPED training_packages=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies audit_logs award_rates clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants,,,tenant-management=true,yes,68,11,OK,
/vet/units,crm7,authenticated,VETUnits,crm7/src/pages/vet/units/create.tsx,useFormField useUnitStore,batch_charge_rate_quotes charge_rate_quotes compliance_alerts,batch_charge_rate_quotes=RLS_ON_TENANT_SCOPED charge_rate_quotes=RLS_ON_TENANT_SCOPED compliance_alerts=RLS_ON_TENANT_SCOPED,aass_providers apprentice_competencies award_rates charge_rate_snapshots clients contacts custom_page_revisions custom_pages developer_impersonation_sessions employers field_officers funding_sources govt_integration_logs gto_complaints incidents mentors opportunities people placements profiles qualifications report_catalog_joins sites state_training_authorities super_admin_action_audit tenant_entity_records tenants training_contracts training_plans training_providers units_of_competency user_preferences user_tenants wage_calculation_snapshots,,,,yes,169,12,OK,
